Uni	Char	STB	Attest	GB	Big5	Uni	Z
\u8C4B	豋	B	1	no	yes	yes	no
\u8C4C	豌	B	5	yes	yes	yes	yes
\u8C4D	豍	B	1	no	yes	yes	no
\u8C4E	豎	T	21	no	yes	yes	no
\u8C4F	豏	B	1	no	yes	yes	no
\u8C50	豐	T	105	no	yes	yes	no
\u8C51	豑	B	1	no	no	yes	no
\u8C52	豒	U	0	no	no	yes	no
\u8C53	豓	T	1	no	no	no	no
\u8C54	豔	T	3	no	yes	yes	no
\u8C55	豕	B	4	yes	yes	yes	yes
\u8C56	豖	B	1	no	yes	yes	no
\u8C57	豗	B	1	no	yes	yes	no
\u8C5A	豚	B	13	yes	yes	yes	yes
\u8C5C	豜	B	1	no	yes	yes	no
\u8C5D	豝	B	1	no	yes	yes	no
\u8C5E	豞	B	2	no	no	no	no
\u8C5F	豟	U	0	no	yes	yes	no
\u8C61	象	B	117	yes	yes	yes	yes
\u8C62	豢	B	4	yes	yes	yes	yes
\u8C63	豣	B	1	no	no	no	no
\u8C64	豤	U	0	no	yes	yes	no
\u8C65	豥	U	0	no	yes	yes	no
\u8C66	豦	B	1	no	yes	yes	no
\u8C68	豨	B	1	no	yes	yes	no
\u8C69	豩	U	0	no	yes	yes	no
\u8C6A	豪	B	48	yes	yes	yes	yes
\u8C6B	豫	B	11	yes	yes	yes	yes
\u8C6C	豬	T	51	no	yes	yes	no
\u8C6D	豭	B	1	no	yes	yes	no
\u8C6E	豮	S	1	no	no	yes	no
\u8C6F	豯	U	0	no	yes	yes	no
\u8C70	豰	U	0	no	yes	yes	no
\u8C71	豱	B	2	no	yes	yes	no
\u8C72	豲	U	0	no	yes	yes	no
\u8C73	豳	B	1	yes	yes	yes	yes
\u8C75	豵	B	1	no	yes	yes	no
\u8C76	豶	T	1	no	yes	yes	no
\u8C77	豷	B	1	no	yes	yes	no
\u8C78	豸	B	3	yes	yes	yes	yes
\u8C79	豹	B	26	yes	yes	yes	yes
\u8C7A	豺	B	9	yes	yes	yes	yes
\u8C7B	豻	B	2	no	yes	yes	no
\u8C7D	豽	U	0	no	yes	yes	no
\u8C80	貀	U	0	no	yes	yes	no
\u8C81	貁	U	0	no	yes	yes	no
\u8C82	貂	B	11	yes	yes	yes	yes
\u8C84	貄	U	0	no	yes	yes	no
\u8C85	貅	B	2	yes	yes	yes	yes
\u8C86	貆	B	1	no	yes	yes	no
\u8C89	貉	B	5	yes	yes	yes	yes
\u8C8A	貊	B	2	yes	yes	yes	yes
\u8C8C	貌	B	40	yes	yes	yes	yes
\u8C8D	貍	T	1	no	yes	yes	no
\u8C8E	貎	T	1	no	no	no	no
\u8C8F	貏	U	0	no	yes	yes	no
\u8C90	貐	U	0	no	yes	yes	no
\u8C91	貑	U	0	no	yes	yes	no
\u8C92	貒	U	0	no	yes	yes	no
\u8C93	貓	T	65	no	yes	yes	no
\u8C94	貔	B	2	yes	yes	yes	yes
\u8C95	貕	U	0	no	yes	yes	no
\u8C97	貗	U	0	no	yes	yes	no
\u8C98	貘	B	1	yes	yes	yes	yes
\u8C99	貙	T	1	no	yes	yes	no
\u8C9A	貚	U	0	no	yes	yes	no
\u8C9B	貛	T	1	no	no	yes	no
\u8C9C	貜	B	1	no	yes	yes	no
\u8C9D	貝	T	119	no	yes	yes	no
\u8C9E	貞	T	23	no	yes	yes	no
\u8C9F	貟	T	1	no	no	yes	no
\u8CA0	負	T	77	no	yes	yes	no
\u8CA1	財	T	99	no	yes	yes	no
\u8CA2	貢	T	41	no	yes	yes	no
\u8CA3	貣	U	0	no	yes	yes	no
\u8CA4	貤	B	1	no	yes	yes	no
\u8CA5	貥	U	0	no	yes	yes	no
\u8CA7	貧	T	71	no	yes	yes	no
\u8CA8	貨	T	170	no	yes	yes	no
\u8CA9	販	T	26	no	yes	yes	no
\u8CAA	貪	T	40	no	yes	yes	no
\u8CAB	貫	T	35	no	yes	yes	no
\u8CAC	責	T	63	no	yes	yes	no
\u8CAD	貭	U	0	no	no	yes	no
\u8CAF	貯	T	12	no	yes	yes	no
\u8CB0	貰	T	1	no	yes	yes	no
\u8CB2	貲	T	7	no	yes	yes	no
\u8CB3	貳	T	6	no	yes	yes	no
\u8CB4	貴	T	95	no	yes	yes	no
\u8CB5	貵	U	0	no	yes	yes	no
\u8CB6	貶	T	18	no	yes	yes	no
\u8CB7	買	T	56	no	yes	yes	no
\u8CB8	貸	T	36	no	yes	yes	no
\u8CB9	貹	U	0	no	yes	yes	no
\u8CBA	貺	T	1	no	yes	yes	no
\u8CBB	費	T	166	no	yes	yes	no
\u8CBC	貼	T	56	no	yes	yes	no
\u8CBD	貽	T	13	no	yes	yes	no
\u8CBE	貾	U	0	no	yes	yes	no
\u8CBF	貿	T	60	no	yes	yes	no
\u8CC0	賀	T	45	no	yes	yes	no
\u8CC1	賁	T	5	no	yes	yes	no
\u8CC2	賂	T	2	no	yes	yes	no
\u8CC3	賃	T	3	no	yes	yes	no
\u8CC4	賄	T	9	no	yes	yes	no
\u8CC5	賅	T	5	no	yes	yes	no
\u8CC7	資	T	177	no	yes	yes	no
\u8CC8	賈	T	31	no	yes	yes	no
\u8CC9	賉	T	1	no	no	no	no
\u8CCA	賊	T	49	no	yes	yes	no
\u8CCC	賌	B	1	no	yes	yes	no
\u8CCD	賍	U	0	no	no	yes	no
\u8CCE	賎	U	0	no	no	yes	no
\u8CCF	賏	B	1	no	yes	yes	no
\u8CD1	賑	T	6	no	yes	yes	no
\u8CD2	賒	T	6	no	yes	yes	no
\u8CD3	賓	T	82	no	yes	yes	no
\u8CD4	賔	U	0	no	no	yes	no
\u8CD5	賕	T	1	no	yes	yes	no
\u8CD6	賖	U	0	no	no	yes	no
\u8CD7	賗	U	0	no	yes	yes	no
\u8CD8	賘	U	0	no	no	yes	no
\u8CD9	賙	T	6	no	yes	yes	no
\u8CDA	賚	T	5	no	yes	yes	no
\u8CDB	賛	T	1	no	no	yes	no
\u8CDC	賜	T	13	no	yes	yes	no
\u8CDD	賝	B	1	no	yes	yes	no
\u8CDE	賞	T	35	no	yes	yes	no
\u8CDF	賟	U	0	no	yes	yes	no
\u8CE0	賠	T	23	no	yes	yes	no
\u8CE1	賡	T	1	no	yes	yes	no
\u8CE2	賢	T	49	no	yes	yes	no
\u8CE3	賣	T	102	no	yes	yes	no
\u8CE4	賤	T	23	no	yes	yes	no
\u8CE5	賥	B	1	no	yes	yes	no
\u8CE6	賦	T	15	no	yes	yes	no
\u8CE7	賧	T	1	no	yes	yes	no
\u8CE8	賨	B	1	no	yes	yes	no
\u8CE9	賩	U	0	no	no	yes	no
\u8CEA	質	T	200	no	yes	yes	no
\u8CEB	賫	T	1	no	no	yes	no
\u8CEC	賬	T	54	no	yes	yes	no
\u8CED	賭	T	21	no	yes	yes	no
\u8CEE	賮	B	1	no	yes	yes	no
\u8CF0	賰	U	0	no	yes	yes	no
\u8CF1	賱	U	0	no	yes	yes	no
\u8CF2	賲	U	0	no	no	yes	no
\u8CF3	賳	U	0	no	yes	yes	no
\u8CF4	賴	T	50	no	yes	yes	no
\u8CF5	賵	T	1	no	yes	yes	no
\u8CF7	賷	T	1	no	no	yes	no
\u8CF8	賸	B	1	no	yes	yes	no
\u8CF9	賹	U	0	no	yes	yes	no
\u8CFA	賺	T	8	no	yes	yes	no
\u8CFB	賻	T	1	no	yes	yes	no
\u8CFC	購	T	56	no	yes	yes	no
\u8CFD	賽	T	149	no	yes	yes	no
\u8CFE	賾	T	1	no	yes	yes	no
\u8D00	贀	U	0	no	yes	yes	no
\u8D02	贂	U	0	no	yes	yes	no
\u8D03	贃	U	0	no	no	yes	no
\u8D04	贄	T	2	no	yes	yes	no
\u8D05	贅	T	19	no	yes	yes	no
\u8D06	贆	U	0	no	yes	yes	no
\u8D07	贇	T	1	no	yes	yes	no
\u8D08	贈	T	20	no	yes	yes	no
\u8D09	贉	B	1	no	yes	yes	no
\u8D0A	贊	T	32	no	yes	yes	no
\u8D0B	贋	T	1	no	no	yes	no
\u8D0C	贌	U	0	no	no	yes	no
\u8D0D	贍	T	4	no	yes	yes	no
\u8D0F	贏	T	9	no	yes	yes	no
\u8D10	贐	T	1	no	yes	yes	no
\u8D11	贑	T	1	no	no	yes	no
\u8D12	贒	U	0	no	no	yes	no
\u8D13	贓	T	10	no	yes	yes	no
\u8D14	贔	T	2	no	yes	yes	no
\u8D15	贕	B	1	no	yes	yes	no
\u8D16	贖	T	13	no	yes	yes	no
\u8D17	贗	T	2	no	yes	yes	no
\u8D18	贘	U	0	no	no	yes	no
\u8D19	贙	U	0	no	yes	yes	no
\u8D1B	贛	T	10	no	yes	yes	no
\u8D1C	贜	T	1	no	no	yes	no
\u8D1D	贝	S	119	yes	no	yes	yes
\u8D1E	贞	S	23	yes	no	yes	yes
\u8D1F	负	S	77	yes	no	yes	yes
\u8D20	贠	S	1	no	no	yes	no
\u8D21	贡	S	41	yes	no	yes	yes
\u8D22	财	S	99	yes	no	yes	yes
\u8D23	责	S	63	yes	no	yes	yes
\u8D24	贤	S	49	yes	no	yes	yes
\u8D25	败	S	92	yes	no	yes	yes
\u8D26	账	S	54	yes	no	yes	yes
\u8D27	货	S	170	yes	no	yes	yes
\u8D28	质	S	200	yes	no	yes	yes
\u8D29	贩	S	26	yes	no	yes	yes
\u8D2A	贪	S	40	yes	no	yes	yes
\u8D2B	贫	S	71	yes	no	yes	yes
\u8D2C	贬	S	18	yes	no	yes	yes
\u8D2D	购	S	56	yes	no	yes	yes
\u8D2E	贮	S	12	yes	no	yes	yes
\u8D2F	贯	S	35	yes	no	yes	yes
\u8D30	贰	S	6	yes	no	yes	yes
\u8D31	贱	S	23	yes	no	yes	yes
\u8D32	贲	S	5	yes	no	yes	yes
\u8D33	贳	S	1	yes	no	yes	yes
\u8D34	贴	S	56	yes	no	yes	yes
\u8D35	贵	S	95	yes	no	yes	yes
\u8D36	贶	S	1	yes	no	yes	yes
\u8D37	贷	S	36	yes	no	yes	yes
\u8D38	贸	S	60	yes	no	yes	yes
\u8D39	费	S	166	yes	no	yes	yes
\u8D3A	贺	S	45	yes	no	yes	yes
\u8D3B	贻	S	13	yes	no	yes	yes
\u8D3C	贼	S	49	yes	no	yes	yes
\u8D3D	贽	S	2	yes	no	yes	yes
\u8D3E	贾	S	31	yes	no	yes	yes
\u8D3F	贿	S	9	yes	no	yes	yes
\u8D40	赀	S	7	yes	no	yes	yes
\u8D41	赁	S	3	yes	no	yes	yes
\u8D42	赂	S	2	yes	no	yes	yes
\u8D43	赃	S	11	yes	no	yes	yes
\u8D44	资	S	177	yes	no	yes	yes
\u8D45	赅	S	5	yes	no	yes	yes
\u8D46	赆	S	1	yes	no	yes	yes
\u8D47	赇	S	1	yes	no	yes	yes
\u8D48	赈	S	6	yes	no	yes	yes
\u8D49	赉	S	5	yes	no	yes	yes
\u8D4A	赊	S	6	yes	no	yes	yes
\u8D4B	赋	S	15	yes	no	yes	yes
\u8D4C	赌	S	21	yes	no	yes	yes
\u8D4D	赍	S	4	yes	no	yes	yes
\u8D4E	赎	S	13	yes	no	yes	yes
\u8D4F	赏	S	35	yes	no	yes	yes
\u8D50	赐	S	13	yes	no	yes	yes
\u8D51	赑	S	2	no	no	yes	no
\u8D52	赒	S	6	no	no	yes	no
\u8D53	赓	S	1	yes	no	yes	yes
\u8D54	赔	S	23	yes	no	yes	yes
\u8D55	赕	S	1	yes	no	yes	yes
\u8D56	赖	S	51	yes	no	yes	yes
\u8D57	赗	S	1	no	no	yes	no
\u8D58	赘	S	19	yes	no	yes	yes
\u8D59	赙	S	1	yes	no	yes	yes
\u8D5A	赚	S	8	yes	no	yes	yes
\u8D5B	赛	S	149	yes	no	yes	yes
\u8D5C	赜	S	1	yes	no	yes	yes
\u8D5D	赝	S	3	yes	no	yes	yes
\u8D5E	赞	S	47	yes	no	yes	yes
\u8D5F	赟	S	1	no	no	yes	no
\u8D60	赠	S	20	yes	no	yes	yes
\u8D61	赡	S	4	yes	no	yes	yes
\u8D62	赢	S	9	yes	no	yes	yes
\u8D63	赣	S	12	yes	no	yes	yes
\u8D64	赤	B	82	yes	yes	yes	yes
\u8D66	赦	B	10	yes	yes	yes	yes
\u8D67	赧	B	2	yes	yes	yes	yes
\u8D68	赨	U	0	no	yes	yes	no
\u8D69	赩	B	1	no	yes	yes	no
\u8D6A	赪	S	1	no	no	yes	no
\u8D6B	赫	B	82	yes	yes	yes	yes
\u8D6C	赬	T	1	no	yes	yes	no
\u8D6D	赭	B	2	yes	yes	yes	yes
\u8D6E	赮	U	0	no	yes	yes	no
\u8D6F	赯	B	1	no	yes	yes	no
\u8D70	走	B	187	yes	yes	yes	yes
\u8D71	赱	B	1	no	no	no	no
\u8D72	赲	U	0	no	yes	yes	no
\u8D73	赳	B	5	yes	yes	yes	yes
\u8D74	赴	B	26	yes	yes	yes	yes
\u8D75	赵	S	32	yes	no	yes	yes
\u8D76	赶	S	37	yes	yes	yes	yes
\u8D77	起	B	268	yes	yes	yes	yes
\u8D78	赸	B	2	no	yes	yes	no
\u8D79	赹	U	0	no	yes	yes	no
\u8D7A	赺	U	0	no	no	yes	no
\u8D7B	赻	U	0	no	yes	yes	no
\u8D7D	赽	U	0	no	yes	yes	no
\u8D80	趀	U	0	no	yes	yes	no
\u8D81	趁	B	12	yes	yes	yes	yes
\u8D82	趂	T	1	no	no	yes	no
\u8D84	趄	B	7	yes	yes	yes	yes
\u8D85	超	B	124	yes	yes	yes	yes
\u8D89	趉	U	0	no	yes	yes	no
\u8D8A	越	B	100	yes	yes	yes	yes
\u8D8B	趋	S	26	yes	no	yes	yes
\u8D8C	趌	U	0	no	yes	yes	no
\u8D8D	趍	U	0	no	yes	yes	no
\u8D8E	趎	U	0	no	yes	yes	no
\u8D8F	趏	U	0	no	yes	yes	no
\u8D90	趐	B	1	no	yes	yes	no
\u8D91	趑	B	4	yes	yes	yes	yes
\u8D92	趒	B	1	no	yes	yes	no
\u8D93	趓	U	0	no	yes	yes	no
\u8D94	趔	B	2	yes	yes	yes	yes
\u8D95	趕	T	37	no	yes	yes	no
\u8D96	趖	U	0	no	yes	yes	no
\u8D99	趙	T	32	no	yes	yes	no
\u8D9B	趛	U	0	no	yes	yes	no
\u8D9C	趜	U	0	no	yes	yes	no
\u8D9F	趟	B	7	yes	yes	yes	yes
\u8DA0	趠	U	0	no	yes	yes	no
\u8DA1	趡	B	1	no	yes	yes	no
\u8DA3	趣	B	41	yes	yes	yes	yes
\u8DA5	趥	U	0	no	yes	yes	no
\u8DA6	趦	B	2	no	no	yes	no
\u8DA7	趧	U	0	no	yes	yes	no
\u8DA8	趨	T	26	no	yes	yes	no
\u8DA9	趩	U	0	no	no	yes	no
\u8DAA	趪	U	0	no	yes	yes	no
\u8DAB	趫	B	1	no	yes	yes	no
\u8DAC	趬	U	0	no	yes	yes	no
\u8DAD	趭	U	0	no	yes	yes	no
\u8DAE	趮	B	1	no	yes	yes	no
\u8DAF	趯	B	2	no	yes	yes	no
\u8DB0	趰	U	0	no	no	yes	no
\u8DB1	趱	S	1	yes	no	yes	yes
\u8DB2	趲	T	1	no	yes	yes	no
\u8DB3	足	B	190	yes	yes	yes	yes
\u8DB4	趴	B	3	yes	yes	yes	yes
\u8DB5	趵	B	1	yes	yes	yes	yes
\u8DB6	趶	U	0	no	yes	yes	no
\u8DB7	趷	B	1	no	yes	yes	no
\u8DB8	趸	S	10	yes	no	yes	yes
\u8DB9	趹	B	1	no	yes	yes	no
\u8DBA	趺	B	3	yes	yes	yes	yes
\u8DBC	趼	B	5	yes	yes	yes	yes
\u8DBE	趾	B	10	yes	yes	yes	yes
\u8DBF	趿	B	2	yes	yes	yes	yes
\u8DC0	跀	U	0	no	no	yes	no
\u8DC1	跁	B	1	no	yes	yes	no
\u8DC2	跂	B	13	no	yes	yes	no
\u8DC3	跃	S	25	yes	no	yes	yes
\u8DC4	跄	S	6	yes	no	yes	yes
\u8DC5	跅	B	1	no	yes	yes	no
\u8DC6	跆	B	2	yes	yes	yes	yes
\u8DC7	跇	U	0	no	yes	yes	no
\u8DC8	跈	U	0	no	yes	yes	no
\u8DCB	跋	B	13	yes	yes	yes	yes
\u8DCC	跌	B	41	yes	yes	yes	yes
\u8DCD	跍	B	1	no	yes	yes	no
\u8DCE	跎	B	4	yes	yes	yes	yes
\u8DCF	跏	B	4	yes	yes	yes	yes
\u8DD0	跐	B	1	no	yes	yes	no
\u8DD1	跑	B	78	yes	yes	yes	yes
\u8DD3	跓	U	0	no	yes	yes	no
\u8DD4	跔	U	0	no	no	yes	no
\u8DD5	跕	B	1	no	yes	yes	no
\u8DD6	跖	B	1	yes	yes	yes	yes
\u8DD7	跗	B	1	yes	yes	yes	yes
\u8DD8	跘	U	0	no	yes	yes	no
\u8DD9	跙	B	1	no	yes	yes	no
\u8DDA	跚	B	4	yes	yes	yes	yes
\u8DDB	跛	B	4	yes	yes	yes	yes
\u8DDC	跜	U	0	no	yes	yes	no
\u8DDD	距	B	37	yes	yes	yes	yes
\u8DDE	跞	S	1	yes	no	yes	yes
\u8DDF	跟	B	43	yes	yes	yes	yes
\u8DE0	跠	U	0	no	yes	yes	no
\u8DE1	跡	T	62	no	yes	yes	no
\u8DE2	跢	U	0	no	yes	yes	no
\u8DE3	跣	B	2	yes	yes	yes	yes
\u8DE4	跤	B	4	yes	yes	yes	yes
\u8DE5	跥	T	1	no	no	yes	no
\u8DE6	跦	B	1	no	yes	yes	no
\u8DE7	跧	B	1	no	yes	yes	no
\u8DE8	跨	B	28	yes	yes	yes	yes
\u8DE9	跩	B	1	no	yes	yes	no
\u8DEA	跪	B	12	yes	yes	yes	yes
\u8DEB	跫	B	1	yes	yes	yes	yes
\u8DEC	跬	B	1	yes	yes	yes	yes
\u8DEE	跮	B	1	no	yes	yes	no
\u8DEF	路	B	367	yes	yes	yes	yes
\u8DF0	跰	U	0	no	yes	yes	no
\u8DF1	跱	B	1	no	yes	yes	no
\u8DF2	跲	B	1	no	yes	yes	no
\u8DF3	跳	B	72	yes	yes	yes	yes
\u8DF4	跴	T	1	no	yes	yes	no
\u8DF5	践	S	9	yes	no	yes	yes
\u8DF6	跶	S	2	no	no	yes	no
\u8DF7	跷	S	11	yes	no	yes	yes
\u8DF8	跸	S	1	yes	no	yes	yes
\u8DF9	跹	S	2	yes	no	yes	yes
\u8DFA	跺	B	2	yes	yes	yes	yes
\u8DFB	跻	S	2	yes	no	yes	yes
\u8DFC	跼	B	1	no	yes	yes	no
\u8DFD	跽	B	1	yes	yes	yes	yes
\u8DFE	跾	U	0	no	yes	yes	no
\u8DFF	跿	U	0	no	yes	yes	no
\u8E00	踀	U	0	no	yes	yes	no
\u8E01	踁	T	1	no	no	yes	no
\u8E02	踂	U	0	no	yes	yes	no
\u8E03	踃	U	0	no	yes	yes	no
\u8E04	踄	U	0	no	yes	yes	no
\u8E05	踅	B	3	yes	yes	yes	yes
\u8E06	踆	B	1	no	yes	yes	no
\u8E07	踇	U	0	no	yes	yes	no
\u8E08	踈	B	1	no	no	no	no
\u8E09	踉	B	5	yes	yes	yes	yes
\u8E0A	踊	B	3	yes	yes	yes	yes
\u8E0B	踋	B	1	no	no	no	no
\u8E0C	踌	S	5	yes	no	yes	yes
\u8E0D	踍	U	0	no	yes	yes	no
\u8E0E	踎	U	0	no	no	yes	no
\u8E0F	踏	B	51	yes	yes	yes	yes
\u8E10	踐	T	9	no	yes	yes	no
\u8E11	踑	U	0	no	yes	yes	no
\u8E12	踒	B	1	no	yes	yes	no
\u8E13	踓	U	0	no	yes	yes	no
\u8E14	踔	B	2	yes	yes	yes	yes
\u8E15	踕	U	0	no	yes	yes	no
\u8E16	踖	B	1	no	yes	yes	no
\u8E17	踗	U	0	no	yes	yes	no
\u8E18	踘	B	2	no	yes	yes	no
\u8E19	踙	U	0	no	yes	yes	no
\u8E1A	踚	U	0	no	yes	yes	no
\u8E1B	踛	U	0	no	yes	yes	no
\u8E1C	踜	B	1	no	yes	yes	no
\u8E1D	踝	B	6	yes	yes	yes	yes
\u8E1E	踞	B	8	yes	yes	yes	yes
\u8E1F	踟	B	4	yes	yes	yes	yes
\u8E20	踠	B	1	no	yes	yes	no
\u8E21	踡	B	1	no	yes	yes	no
\u8E22	踢	B	9	yes	yes	yes	yes
\u8E23	踣	B	2	yes	yes	yes	yes
\u8E24	踤	B	1	no	yes	yes	no
\u8E25	踥	B	4	no	yes	yes	no
\u8E26	踦	B	1	no	yes	yes	no
\u8E27	踧	B	1	no	yes	yes	no
\u8E28	踨	U	0	no	no	yes	no
\u8E29	踩	B	12	yes	yes	yes	yes
\u8E2A	踪	S	26	yes	no	yes	yes
\u8E2B	踫	T	1	no	yes	yes	no
\u8E2C	踬	S	2	yes	no	yes	yes
\u8E2D	踭	U	0	no	no	yes	no
\u8E2E	踮	B	2	yes	yes	yes	yes
\u8E2F	踯	S	2	yes	no	yes	yes
\u8E30	踰	T	1	no	yes	yes	no
\u8E31	踱	B	2	yes	yes	yes	yes
\u8E33	踳	U	0	no	yes	yes	no
\u8E34	踴	T	2	no	yes	yes	no
\u8E35	踵	B	8	yes	yes	yes	yes
\u8E36	踶	B	2	no	yes	yes	no
\u8E38	踸	U	0	no	yes	yes	no
\u8E39	踹	B	1	yes	yes	yes	yes
\u8E3A	踺	B	2	yes	no	yes	yes
\u8E3C	踼	B	1	no	yes	yes	no
\u8E3D	踽	B	3	yes	yes	yes	yes
\u8E3E	踾	U	0	no	yes	yes	no
\u8E3F	踿	U	0	no	yes	yes	no
\u8E40	蹀	B	11	yes	yes	yes	yes
\u8E41	蹁	B	1	yes	yes	yes	yes
\u8E42	蹂	B	2	yes	yes	yes	yes
\u8E44	蹄	B	22	yes	yes	yes	yes
\u8E45	蹅	U	0	no	yes	yes	no
\u8E46	蹆	U	0	no	no	yes	no
\u8E47	蹇	B	8	yes	yes	yes	yes
\u8E48	蹈	B	17	yes	yes	yes	yes
\u8E49	蹉	B	4	yes	yes	yes	yes
\u8E4A	蹊	B	6	yes	yes	yes	yes
\u8E4B	蹋	B	4	yes	yes	yes	yes
\u8E4C	蹌	T	6	no	yes	yes	no
\u8E4D	蹍	U	0	no	yes	yes	no
\u8E4E	蹎	B	1	no	yes	yes	no
\u8E4F	蹏	T	1	no	no	yes	no
\u8E50	蹐	B	1	no	yes	yes	no
\u8E51	蹑	S	18	yes	no	yes	yes
\u8E52	蹒	S	3	yes	no	yes	yes
\u8E53	蹓	B	1	no	yes	yes	no
\u8E54	蹔	T	1	no	yes	yes	no
\u8E55	蹕	T	1	no	yes	yes	no
\u8E56	蹖	U	0	no	yes	yes	no
\u8E57	蹗	U	0	no	yes	yes	no
\u8E59	蹙	B	3	yes	yes	yes	yes
\u8E5A	蹚	B	2	no	yes	yes	no
\u8E5B	蹛	U	0	no	yes	yes	no
\u8E5C	蹜	B	1	no	yes	yes	no
\u8E5D	蹝	B	1	no	yes	yes	no
\u8E5E	蹞	U	0	no	yes	yes	no
\u8E5F	蹟	T	1	no	yes	yes	no
\u8E60	蹠	B	1	no	yes	yes	no
\u8E61	蹡	B	3	no	yes	yes	no
\u8E62	蹢	B	1	no	yes	yes	no
\u8E63	蹣	T	3	no	yes	yes	no
\u8E64	蹤	T	26	no	yes	yes	no
\u8E65	蹥	U	0	no	yes	yes	no
\u8E66	蹦	B	18	yes	yes	yes	yes
\u8E67	蹧	B	3	no	yes	yes	no
\u8E68	蹨	U	0	no	no	yes	no
\u8E69	蹩	B	2	yes	yes	yes	yes
\u8E6A	蹪	B	1	no	yes	yes	no
\u8E6C	蹬	B	7	yes	yes	yes	yes
\u8E6D	蹭	B	8	yes	yes	yes	yes
\u8E6E	蹮	B	1	no	no	no	no
\u8E6F	蹯	B	1	yes	yes	yes	yes
\u8E70	蹰	S	4	yes	no	yes	yes
\u8E71	蹱	U	0	no	no	yes	no
\u8E72	蹲	B	14	yes	yes	yes	yes
\u8E73	蹳	U	0	no	yes	yes	no
\u8E74	蹴	B	8	yes	yes	yes	yes
\u8E75	蹵	T	1	no	no	yes	no
\u8E76	蹶	B	4	yes	yes	yes	yes
\u8E77	蹷	U	0	no	no	yes	no
\u8E78	蹸	U	0	no	yes	yes	no
\u8E7A	蹺	T	9	no	yes	yes	no
\u8E7B	蹻	T	2	no	yes	yes	no
\u8E7C	蹼	B	3	yes	yes	yes	yes
\u8E7D	蹽	B	1	no	no	yes	no
\u8E7E	蹾	B	1	no	no	yes	no
\u8E7F	蹿	S	8	yes	no	yes	yes
\u8E80	躀	U	0	no	no	yes	no
\u8E81	躁	B	17	yes	yes	yes	yes
\u8E82	躂	T	2	no	yes	yes	no
\u8E83	躃	B	1	no	no	yes	no
\u8E84	躄	B	1	no	yes	yes	no
\u8E85	躅	B	2	yes	yes	yes	yes
\u8E86	躆	U	0	no	yes	yes	no
\u8E87	躇	B	5	yes	yes	yes	yes
\u8E88	躈	U	0	no	yes	yes	no
\u8E89	躉	T	10	no	yes	yes	no
\u8E8A	躊	T	5	no	yes	yes	no
\u8E8B	躋	T	2	no	yes	yes	no
\u8E8C	躌	U	0	no	yes	yes	no
\u8E8D	躍	T	25	no	yes	yes	no
\u8E8E	躎	U	0	no	yes	yes	no
\u8E8F	躏	S	2	yes	no	yes	yes
\u8E90	躐	B	1	yes	yes	yes	yes
\u8E91	躑	T	2	no	yes	yes	no
\u8E92	躒	T	1	no	yes	yes	no
\u8E93	躓	T	2	no	yes	yes	no
\u8E94	躔	B	2	yes	yes	yes	yes
\u8E95	躕	T	4	no	yes	yes	no
\u8E96	躖	U	0	no	yes	yes	no
\u8E97	躗	B	1	no	yes	yes	no
\u8E98	躘	B	1	no	yes	yes	no
\u8E99	躙	B	1	no	no	no	no
\u8E9A	躚	T	2	no	yes	yes	no
\u8E9B	躛	B	1	no	no	yes	no
\u8E9C	躜	S	1	yes	no	yes	yes
\u8E9D	躝	B	1	no	yes	yes	no
\u8E9E	躞	B	3	yes	yes	yes	yes
\u8E9F	躟	U	0	no	yes	yes	no
\u8EA0	躠	B	1	no	yes	yes	no
\u8EA1	躡	T	18	no	yes	yes	no
\u8EA3	躣	B	1	no	yes	yes	no
\u8EA4	躤	U	0	no	yes	yes	no
\u8EA5	躥	T	8	no	yes	yes	no
\u8EA6	躦	T	1	no	yes	yes	no
\u8EA7	躧	B	1	no	no	yes	no
\u8EA8	躨	U	0	no	yes	yes	no
\u8EA9	躩	B	1	no	yes	yes	no
\u8EAA	躪	T	2	no	yes	yes	no
\u8EAB	身	B	284	yes	yes	yes	yes
\u8EAC	躬	B	17	yes	yes	yes	yes
\u8EAD	躭	T	1	no	no	yes	no
\u8EAE	躮	U	0	no	no	yes	no
\u8EAF	躯	S	6	yes	no	yes	yes
\u8EB0	躰	B	1	no	no	yes	no
\u8EB1	躱	U	0	no	no	yes	no
\u8EB2	躲	B	26	yes	yes	yes	yes
\u8EB3	躳	T	1	no	no	yes	no
\u8EB5	躵	U	0	no	no	yes	no
\u8EB6	躶	T	1	no	no	yes	no
\u8EB9	躹	B	1	no	no	yes	no
\u8EBA	躺	B	11	yes	yes	yes	yes
\u8EBB	躻	U	0	no	no	yes	no
\u8EBC	躼	U	0	no	no	yes	no
\u8EBD	躽	U	0	no	yes	yes	no
\u8EBE	躾	U	0	no	no	yes	no
\u8EC0	軀	T	6	no	yes	yes	no
\u8EC1	軁	U	0	no	no	yes	no
\u8EC2	軂	U	0	no	yes	yes	no
\u8EC3	軃	B	2	no	no	yes	no
\u8EC5	軅	U	0	no	no	yes	no
\u8EC6	軆	B	1	no	no	no	no
\u8EC8	軈	U	0	no	no	yes	no
\u8EC9	軉	U	0	no	yes	yes	no
\u8ECA	車	T	438	no	yes	yes	no
\u8ECB	軋	T	26	no	yes	yes	no
\u8ECC	軌	T	38	no	yes	yes	no
